time,value,label
1318,888.0,0.0
1319,888.0,0.0
1320,876.0,0.0
1321,882.0,0.0
1322,886.0,0.0
1323,876.0,0.0
1324,889.0,0.0
1325,896.0,0.0
1326,907.0,0.0
1327,908.0,0.0
1328,909.0,0.0
1329,927.0,0.0
1330,924.0,0.0
1331,911.0,0.0
1332,929.0,0.0
1333,912.0,0.0
1334,916.0,0.0
1335,894.0,0.0
1336,905.0,0.0
1337,901.0,0.0
1338,890.0,0.0
1339,920.0,0.0
1340,887.0,0.0
1341,894.0,0.0
1342,887.0,0.0
1343,876.0,0.0
1344,844.0,0.0
1345,858.0,0.0
1346,886.0,0.0
1347,923.0,0.0
1348,906.0,0.0
1349,960.0,0.0
1350,1008.0,0.0
1351,1087.0,0.0
1352,1103.0,0.0
1353,1267.0,0.0
1354,1419.0,0.0
1355,1475.0,0.0
1356,1475.0,0.0
1357,1496.0,0.0
1358,1597.0,0.0
1359,1555.0,0.0
1360,1512.0,0.0
1361,1510.0,0.0
1362,1579.0,0.0
1363,1618.0,0.0
1364,1546.0,0.0
1365,1574.0,0.0
1366,1616.0,0.0
1367,1608.0,0.0
1368,1577.0,0.0
1369,1580.0,0.0
1370,1572.0,0.0
1371,1532.0,0.0
1372,1509.0,0.0
1373,1524.0,0.0
1374,1531.0,0.0
1375,1517.0,0.0
1376,1551.0,0.0
1377,1538.0,0.0
1378,1487.0,0.0
1379,1460.0,0.0
1380,1496.0,0.0
1381,1497.0,0.0
1382,1474.0,0.0
1383,1452.0,0.0
1384,1438.0,0.0
1385,1402.0,0.0
1386,1400.0,0.0
1387,1372.0,0.0
1388,1275.0,0.0
1389,1188.0,0.0
1390,1148.0,0.0
1391,1088.0,0.0
1392,1069.0,0.0
1393,1035.0,0.0
1394,1037.0,0.0
1395,1079.0,0.0
1396,955.0,0.0
1397,932.0,0.0
1398,905.0,0.0
1399,932.0,0.0
1400,918.0,0.0
1401,910.0,0.0
1402,910.0,0.0
1403,918.0,0.0
1404,912.0,0.0
1405,915.0,0.0
1406,900.0,0.0
1407,912.0,0.0
1408,909.0,0.0
1409,900.0,0.0
1410,1033.0,0.0
1411,951.0,0.0
1412,896.0,0.0
1413,886.0,0.0
1414,926.0,0.0
1415,894.0,0.0
1416,914.0,0.0
1417,974.0,0.0
1418,979.0,0.0
1419,914.0,0.0
1420,898.0,0.0
1421,916.0,0.0
1422,899.0,0.0
1423,893.0,0.0
1424,882.0,0.0
1425,912.0,0.0
1426,905.0,0.0
1427,893.0,0.0
1428,909.0,0.0
1429,884.0,0.0
1430,913.0,0.0
1431,904.0,0.0
1432,933.0,0.0
1433,935.0,0.0
1434,1042.0,0.0
1435,932.0,0.0
1436,926.0,0.0
1437,932.0,0.0
1438,924.0,0.0
1439,916.0,0.0
1440,901.0,0.0
1441,942.0,0.0
1442,916.0,0.0
1443,947.0,0.0
1444,1020.0,0.0
1445,1072.0,0.0
1446,1049.0,0.0
1447,1112.0,0.0
1448,1178.0,0.0
1449,1250.0,0.0
1450,1288.0,0.0
1451,1349.0,0.0
1452,1356.0,0.0
1453,1459.0,0.0
1454,1519.0,0.0
1455,1507.0,0.0
1456,1547.0,0.0
1457,1514.0,0.0
1458,1510.0,0.0
1459,1497.0,0.0
1460,1526.0,0.0
1461,1608.0,0.0
1462,1571.0,0.0
1463,1569.0,0.0
1464,1517.0,0.0
1465,1518.0,0.0
1466,1509.0,0.0
1467,1520.0,0.0
1468,1550.0,0.0
1469,1626.0,0.0
1470,1587.0,0.0
1471,1528.0,0.0
1472,1521.0,0.0
1473,1619.0,0.0
1474,1479.0,0.0
1475,1448.0,0.0
1476,1455.0,0.0
1477,1497.0,0.0
1478,1442.0,0.0
1479,1459.0,0.0
1480,1371.0,0.0
1481,1391.0,0.0
1482,1483.0,0.0
1483,1327.0,0.0
1484,1302.0,0.0
1485,1216.0,0.0
1486,1098.0,0.0
1487,1041.0,0.0
1488,1012.0,0.0
1489,973.0,0.0
1490,945.0,0.0
1491,918.0,0.0
1492,909.0,0.0
1493,924.0,0.0
1494,930.0,0.0
1495,939.0,0.0
1496,888.0,0.0
1497,897.0,0.0
1498,908.0,0.0
1499,899.0,0.0
1500,905.0,0.0
1501,931.0,0.0
1502,923.0,0.0
1503,942.0,0.0
1504,934.0,0.0
1505,923.0,0.0
1506,943.0,0.0
1507,937.0,0.0
1508,920.0,0.0
1509,943.0,0.0
1510,925.0,0.0
1511,924.0,0.0
1512,925.0,0.0
1513,905.0,0.0
1514,914.0,0.0
1515,887.0,0.0
1516,881.0,0.0
1517,882.0,0.0
1518,880.0,0.0
1519,869.0,0.0
1520,886.0,0.0
1521,880.0,0.0
1522,875.0,0.0
1523,883.0,0.0
1524,886.0,0.0
1525,873.0,0.0
1526,876.0,0.0
1527,865.0,0.0
1528,882.0,0.0
1529,873.0,0.0
1530,867.0,0.0
1531,873.0,0.0
1532,898.0,0.0
1533,867.0,0.0
1534,872.0,0.0
1535,886.0,0.0
1536,871.0,0.0
1537,898.0,0.0
1538,897.0,0.0
1539,928.0,0.0
1540,959.0,0.0
1541,981.0,0.0
1542,1024.0,0.0
1543,1129.0,0.0
1544,1141.0,0.0
1545,1165.0,0.0
1546,1266.0,0.0
1547,1398.0,0.0
1548,1425.0,0.0
1549,1503.0,0.0
1550,1531.0,0.0
1551,1593.0,0.0
1552,1580.0,0.0
1553,1542.0,0.0
1554,1538.0,0.0
1555,1583.0,0.0
1556,1543.0,0.0
1557,1519.0,0.0
1558,1588.0,0.0
1559,1553.0,0.0
1560,1514.0,0.0
1561,1508.0,0.0
1562,1514.0,0.0
1563,1506.0,0.0
1564,1500.0,0.0
1565,1520.0,0.0
1566,1501.0,0.0
1567,1541.0,0.0
1568,1569.0,0.0
1569,1543.0,0.0
1570,1535.0,0.0
1571,1523.0,0.0
1572,1532.0,0.0
1573,1492.0,0.0
1574,1474.0,0.0
1575,1449.0,0.0
1576,1443.0,0.0
1577,1416.0,0.0
1578,1378.0,0.0
1579,1345.0,0.0
1580,1296.0,0.0
1581,1162.0,0.0
1582,1122.0,0.0
1583,1083.0,0.0
1584,1043.0,0.0
1585,1019.0,0.0
1586,984.0,0.0
1587,959.0,0.0
1588,933.0,0.0
1589,948.0,0.0
1590,938.0,0.0
1591,921.0,0.0
1592,938.0,0.0
1593,933.0,0.0
1594,888.0,0.0
1595,901.0,0.0
1596,892.0,0.0
1597,899.0,0.0
1598,901.0,0.0
1599,901.0,0.0
1600,887.0,0.0
1601,895.0,0.0
1602,910.0,0.0
1603,896.0,0.0
1604,907.0,0.0
1605,914.0,0.0
1606,909.0,0.0
1607,908.0,0.0
1608,911.0,0.0
1609,898.0,0.0
1610,907.0,0.0
1611,899.0,0.0
1612,905.0,0.0
1613,899.0,0.0
1614,892.0,0.0
1615,893.0,0.0
1616,899.0,0.0
1617,894.0,0.0
1618,893.0,0.0
1619,891.0,0.0
1620,884.0,0.0
1621,886.0,0.0
1622,888.0,0.0
1623,886.0,0.0
1624,907.0,0.0
1625,878.0,0.0
1626,896.0,0.0
1627,894.0,0.0
1628,906.0,0.0
1629,908.0,0.0
1630,891.0,0.0
1631,895.0,0.0
1632,895.0,0.0
1633,907.0,0.0
1634,920.0,0.0
1635,929.0,0.0
1636,947.0,0.0
1637,990.0,0.0
1638,1016.0,0.0
1639,1082.0,0.0
1640,1133.0,0.0
1641,1234.0,0.0
1642,1286.0,0.0
1643,1393.0,0.0
1644,1413.0,0.0
1645,1498.0,0.0
1646,1558.0,0.0
1647,1517.0,0.0
1648,1547.0,0.0
1649,1524.0,0.0
1650,1558.0,0.0
1651,1533.0,0.0
1652,1566.0,0.0
1653,1572.0,0.0
1654,1566.0,0.0
1655,1559.0,0.0
1656,1518.0,0.0
1657,1514.0,0.0
1658,1515.0,0.0
1659,1488.0,0.0
1660,1507.0,0.0
1661,1509.0,0.0
1662,1511.0,0.0
1663,1506.0,0.0
1664,1545.0,0.0
1665,1505.0,0.0
1666,1517.0,0.0
1667,1512.0,0.0
1668,1523.0,0.0
1669,1516.0,0.0
1670,1461.0,0.0
1671,1441.0,0.0
1672,1434.0,0.0
1673,1427.0,0.0
1674,1405.0,0.0
1675,1361.0,0.0
1676,1271.0,0.0
1677,1154.0,0.0
1678,1122.0,0.0
1679,1071.0,0.0
1680,1040.0,0.0
1681,1010.0,0.0
1682,965.0,0.0
1683,939.0,0.0
1684,934.0,0.0
1685,920.0,0.0
1686,928.0,0.0
1687,914.0,0.0
1688,920.0,0.0
1689,911.0,0.0
1690,917.0,0.0
1691,909.0,0.0
1692,898.0,0.0
1693,910.0,0.0
1694,895.0,0.0
1695,908.0,0.0
1696,909.0,0.0
1697,902.0,0.0
1698,904.0,0.0
1699,892.0,0.0
1700,881.0,0.0
1701,892.0,0.0
1702,895.0,0.0
1703,889.0,0.0
1704,899.0,0.0
1705,891.0,0.0
1706,903.0,0.0
1707,899.0,0.0
1708,886.0,0.0
1709,895.0,0.0
1710,891.0,0.0
1711,885.0,0.0
1712,893.0,0.0
1713,896.0,0.0
1714,891.0,0.0
1715,885.0,0.0
1716,898.0,0.0
1717,883.0,0.0
1718,877.0,0.0
1719,890.0,0.0
1720,879.0,0.0
1721,873.0,0.0
1722,878.0,0.0
1723,889.0,0.0
1724,881.0,0.0
1725,880.0,0.0
1726,864.0,0.0
1727,856.0,0.0
1728,883.0,0.0
1729,878.0,0.0
1730,880.0,0.0
1731,905.0,0.0
1732,915.0,0.0
1733,953.0,0.0
1734,986.0,0.0
1735,1048.0,0.0
1736,1146.0,0.0
1737,1272.0,0.0
1738,1305.0,0.0
1739,1377.0,0.0
1740,1431.0,0.0
1741,1447.0,0.0
1742,1530.0,0.0
1743,1591.0,0.0
1744,1562.0,0.0
1745,1523.0,0.0
1746,1542.0,0.0
1747,1531.0,0.0
1748,1511.0,0.0
1749,1556.0,0.0
1750,1571.0,0.0
1751,1515.0,0.0
1752,1496.0,0.0
1753,1474.0,0.0
1754,1499.0,0.0
1755,1502.0,0.0
1756,1491.0,0.0
1757,1511.0,0.0
1758,1481.0,0.0
1759,1489.0,0.0
1760,1517.0,0.0
1761,1484.0,0.0
1762,1428.0,0.0
1763,1422.0,0.0
1764,1454.0,0.0
1765,1412.0,0.0
1766,1399.0,0.0
1767,1364.0,0.0
1768,1352.0,0.0
1769,1322.0,0.0
1770,1296.0,0.0
1771,1251.0,0.0
1772,1181.0,0.0
1773,1111.0,0.0
1774,1091.0,0.0
1775,1048.0,0.0
1776,1055.0,0.0
1777,1025.0,0.0
1778,980.0,0.0
1779,957.0,0.0
1780,935.0,0.0
1781,933.0,0.0
1782,929.0,0.0
1783,911.0,0.0
1784,893.0,0.0
1785,881.0,0.0
1786,885.0,0.0
1787,874.0,0.0
1788,870.0,0.0
1789,882.0,0.0
1790,871.0,0.0
1791,884.0,0.0
1792,874.0,0.0
1793,872.0,0.0
1794,891.0,0.0
1795,868.0,0.0
1796,881.0,0.0
1797,868.0,0.0
1798,881.0,0.0
1799,887.0,0.0
1800,883.0,0.0
1801,887.0,0.0
1802,871.0,0.0
1803,878.0,0.0
1804,884.0,0.0
1805,867.0,0.0
1806,877.0,0.0
1807,875.0,0.0
1808,869.0,0.0
1809,875.0,0.0
1810,891.0,0.0
1811,866.0,0.0
1812,884.0,0.0
1813,876.0,0.0
1814,875.0,0.0
1815,871.0,0.0
1816,886.0,0.0
1817,866.0,0.0
1818,876.0,0.0
1819,868.0,0.0
1820,871.0,0.0
1821,867.0,0.0
1822,856.0,0.0
1823,859.0,0.0
1824,863.0,0.0
1825,868.0,0.0
1826,849.0,0.0
1827,848.0,0.0
1828,847.0,0.0
1829,839.0,0.0
1830,833.0,0.0
1831,848.0,0.0
1832,852.0,0.0
1833,859.0,0.0
1834,851.0,0.0
1835,855.0,0.0
1836,864.0,0.0
1837,860.0,0.0
1838,845.0,0.0
1839,843.0,0.0
1840,844.0,0.0
1841,845.0,0.0
1842,840.0,0.0
1843,861.0,0.0
1844,851.0,0.0
1845,847.0,0.0
1846,865.0,0.0
1847,863.0,0.0
1848,854.0,0.0
1849,858.0,0.0
1850,862.0,0.0
1851,856.0,0.0
1852,855.0,0.0
1853,866.0,0.0
1854,858.0,0.0
1855,869.0,0.0
1856,881.0,0.0
1857,870.0,0.0
1858,862.0,0.0
1859,841.0,0.0
1860,833.0,0.0
1861,834.0,0.0
1862,836.0,0.0
1863,828.0,0.0
1864,829.0,0.0
1865,838.0,0.0
1866,842.0,0.0
1867,823.0,0.0
1868,841.0,0.0
1869,840.0,0.0
1870,849.0,0.0
1871,834.0,0.0
1872,841.0,0.0
1873,828.0,0.0
1874,831.0,0.0
1875,835.0,0.0
1876,838.0,0.0
1877,829.0,0.0
1878,833.0,0.0
1879,837.0,0.0
1880,835.0,0.0
1881,828.0,0.0
1882,823.0,0.0
1883,832.0,0.0
1884,838.0,0.0
1885,821.0,0.0
1886,824.0,0.0
1887,821.0,0.0
1888,827.0,0.0
1889,818.0,0.0
1890,828.0,0.0
1891,828.0,0.0
1892,828.0,0.0
1893,842.0,0.0
1894,843.0,0.0
1895,848.0,0.0
1896,833.0,0.0
1897,843.0,0.0
1898,830.0,0.0
1899,835.0,0.0
1900,848.0,0.0
1901,839.0,0.0
1902,841.0,0.0
1903,845.0,0.0
1904,856.0,0.0
1905,841.0,0.0
1906,847.0,0.0
1907,843.0,0.0
1908,839.0,0.0
1909,853.0,0.0
1910,827.0,0.0
1911,839.0,0.0
1912,833.0,0.0
1913,822.0,0.0
1914,833.0,0.0
1915,837.0,0.0
1916,829.0,0.0
1917,813.0,0.0
1918,816.0,0.0
1919,826.0,0.0
1920,812.0,0.0
1921,820.0,0.0
1922,809.0,0.0
1923,800.0,0.0
1924,801.0,0.0
1925,803.0,0.0
1926,808.0,0.0
1927,802.0,0.0
1928,815.0,0.0
1929,793.0,0.0
1930,821.0,0.0
1931,812.0,0.0
1932,836.0,0.0
1933,831.0,0.0
1934,822.0,0.0
1935,823.0,0.0
1936,824.0,0.0
1937,827.0,0.0
1938,831.0,0.0
1939,822.0,0.0
1940,832.0,0.0
1941,824.0,0.0
1942,830.0,0.0
1943,840.0,0.0
1944,841.0,0.0
1945,831.0,0.0
1946,825.0,0.0
1947,846.0,0.0
1948,832.0,0.0
1949,822.0,0.0
1950,843.0,0.0
1951,835.0,0.0
1952,838.0,0.0
1953,824.0,0.0
1954,838.0,0.0
1955,834.0,0.0
1956,846.0,0.0
1957,848.0,0.0
1958,835.0,0.0
1959,845.0,0.0
1960,844.0,0.0
1961,833.0,0.0
1962,851.0,0.0
1963,838.0,0.0
1964,838.0,0.0
1965,838.0,0.0
1966,838.0,0.0
1967,835.0,0.0
1968,827.0,0.0
1969,830.0,0.0
1970,815.0,0.0
1971,832.0,0.0
1972,815.0,0.0
1973,825.0,0.0
1974,807.0,0.0
1975,818.0,0.0
1976,806.0,0.0
1977,812.0,0.0
1978,815.0,0.0
1979,809.0,0.0
1980,817.0,0.0
1981,813.0,0.0
1982,828.0,0.0
1983,825.0,0.0
1984,824.0,0.0
1985,820.0,0.0
1986,819.0,0.0
1987,824.0,0.0
1988,824.0,0.0
1989,832.0,0.0
1990,838.0,0.0
1991,836.0,0.0
1992,832.0,0.0
1993,840.0,0.0
1994,821.0,0.0
1995,828.0,0.0
1996,831.0,0.0
1997,821.0,0.0
1998,838.0,0.0
1999,828.0,0.0
2000,828.0,0.0
2001,840.0,0.0
2002,827.0,0.0
2003,840.0,0.0
2004,841.0,0.0
2005,846.0,0.0
2006,845.0,0.0
2007,850.0,0.0
2008,849.0,0.0
2009,859.0,0.0
2010,851.0,0.0
2011,852.0,0.0
2012,843.0,0.0
2013,841.0,0.0
2014,862.0,0.0
2015,837.0,0.0
2016,842.0,0.0
2017,859.0,0.0
2018,851.0,0.0
2019,875.0,0.0
2020,899.0,0.0
2021,929.0,0.0
2022,969.0,0.0
2023,1040.0,0.0
2024,1130.0,0.0
2025,1163.0,0.0
2026,1246.0,0.0
2027,1369.0,0.0
2028,1367.0,0.0
2029,1437.0,0.0
2030,1544.0,0.0
2031,1546.0,0.0
2032,1554.0,0.0
2033,1544.0,0.0
2034,1549.0,0.0
2035,1581.0,0.0
2036,1553.0,0.0
2037,1565.0,0.0
2038,1594.0,0.0
2039,1553.0,0.0
2040,1535.0,0.0
2041,1539.0,0.0
2042,1526.0,0.0
2043,1495.0,0.0
2044,1492.0,0.0
2045,1496.0,0.0
2046,1516.0,0.0
2047,1532.0,0.0
2048,1544.0,0.0
2049,1499.0,0.0
2050,1487.0,0.0
2051,1467.0,0.0
2052,1504.0,0.0
2053,1477.0,0.0
2054,1459.0,0.0
2055,1432.0,0.0
2056,1447.0,0.0
2057,1419.0,0.0
2058,1411.0,0.0
2059,1362.0,0.0
2060,1327.0,0.0
2061,1230.0,0.0
2062,1170.0,0.0
2063,1122.0,0.0
2064,1093.0,0.0
2065,1061.0,0.0
2066,1035.0,0.0
2067,999.0,0.0
2068,988.0,0.0
2069,975.0,0.0
2070,942.0,0.0
2071,957.0,0.0
2072,949.0,0.0
2073,946.0,0.0
2074,949.0,0.0
2075,944.0,0.0
2076,926.0,0.0
2077,961.0,0.0
2078,951.0,0.0
2079,930.0,0.0
2080,935.0,0.0
2081,934.0,0.0
2082,933.0,0.0
2083,933.0,0.0
2084,941.0,0.0
2085,938.0,0.0
2086,946.0,0.0
2087,950.0,0.0
2088,951.0,0.0
2089,939.0,0.0
2090,924.0,0.0
2091,936.0,0.0
2092,929.0,0.0
2093,938.0,0.0
2094,932.0,0.0
2095,929.0,0.0
2096,936.0,0.0
2097,933.0,0.0
2098,938.0,0.0
2099,935.0,0.0
2100,933.0,0.0
2101,920.0,0.0
2102,937.0,0.0
2103,927.0,0.0
2104,946.0,0.0
2105,937.0,0.0
2106,936.0,0.0
2107,948.0,0.0
2108,945.0,0.0
2109,940.0,0.0
2110,950.0,0.0
2111,930.0,0.0
2112,932.0,0.0
2113,934.0,0.0
2114,951.0,0.0
2115,967.0,0.0
2116,977.0,0.0
2117,1017.0,0.0
2118,1072.0,0.0
2119,1113.0,0.0
2120,1173.0,0.0
2121,1210.0,0.0
2122,1300.0,0.0
2123,1370.0,0.0
2124,1431.0,0.0
2125,1448.0,0.0
2126,1529.0,0.0
2127,1464.0,0.0
2128,1475.0,0.0
2129,1449.0,0.0
2130,1511.0,0.0
2131,1535.0,0.0
2132,1521.0,0.0
2133,1562.0,0.0
2134,1578.0,0.0
2135,1536.0,0.0
2136,1569.0,0.0
2137,1556.0,0.0
2138,1536.0,0.0
2139,1549.0,0.0
2140,1550.0,0.0
2141,1532.0,0.0
2142,1375.0,0.0
2143,1242.0,0.0
2144,1284.0,0.0
2145,1255.0,0.0
2146,1228.0,0.0
2147,1241.0,0.0
2148,1258.0,0.0
2149,1241.0,0.0
2150,1403.0,0.0
2151,1449.0,0.0
2152,1444.0,0.0
2153,1406.0,0.0
2154,1384.0,0.0
2155,1368.0,0.0
2156,1282.0,0.0
2157,1162.0,0.0
2158,1124.0,0.0
2159,1079.0,0.0
2160,1058.0,0.0
2161,1022.0,0.0
2162,1008.0,0.0
2163,978.0,0.0
2164,955.0,0.0
2165,943.0,0.0
2166,940.0,0.0
2167,932.0,0.0
2168,918.0,0.0
2169,919.0,0.0
2170,917.0,0.0
2171,920.0,0.0
2172,925.0,0.0
2173,927.0,0.0
2174,926.0,0.0
2175,935.0,0.0
2176,913.0,0.0
2177,907.0,0.0
2178,927.0,0.0
2179,923.0,0.0
2180,929.0,0.0
2181,945.0,0.0
2182,942.0,0.0
2183,948.0,0.0
2184,943.0,0.0
2185,932.0,0.0
2186,938.0,0.0
2187,930.0,0.0
2188,936.0,0.0
2189,938.0,0.0
2190,941.0,0.0
2191,936.0,0.0
2192,931.0,0.0
2193,946.0,0.0
2194,945.0,0.0
2195,924.0,0.0
2196,938.0,0.0
2197,937.0,0.0
2198,924.0,0.0
2199,932.0,0.0
2200,930.0,0.0
2201,929.0,0.0
2202,922.0,0.0
2203,928.0,0.0
2204,922.0,0.0
2205,922.0,0.0
2206,916.0,0.0
2207,904.0,0.0
2208,919.0,0.0
2209,931.0,0.0
2210,926.0,0.0
2211,949.0,0.0
2212,977.0,0.0
2213,1009.0,0.0
2214,1075.0,0.0
2215,1151.0,0.0
2216,1159.0,0.0
2217,1210.0,0.0
2218,1291.0,0.0
2219,1358.0,0.0
2220,1400.0,0.0
2221,1403.0,0.0
2222,1413.0,0.0
2223,1451.0,0.0
2224,1486.0,0.0
2225,1417.0,0.0
2226,1474.0,0.0
2227,1289.0,0.0
2228,1231.0,0.0
2229,1255.0,0.0
2230,1240.0,0.0
2231,1243.0,0.0
2232,1216.0,0.0
2233,1218.0,0.0
2234,1221.0,0.0
2235,1206.0,0.0
2236,1242.0,0.0
2237,1345.0,0.0
2238,1468.0,0.0
2239,1487.0,0.0
2240,1490.0,0.0
2241,1483.0,0.0
2242,1427.0,0.0
2243,1436.0,0.0
2244,1455.0,0.0
2245,1437.0,0.0
2246,1411.0,0.0
2247,1416.0,0.0
2248,1373.0,0.0
2249,1397.0,0.0
2250,1393.0,0.0
2251,1357.0,0.0
2252,1306.0,0.0
2253,1223.0,0.0
2254,1144.0,0.0
2255,1082.0,0.0
2256,1062.0,0.0
2257,1047.0,0.0
2258,1022.0,0.0
2259,996.0,0.0
2260,969.0,0.0
2261,957.0,0.0
2262,959.0,0.0
2263,959.0,0.0
2264,948.0,0.0
2265,951.0,0.0
2266,944.0,0.0
2267,958.0,0.0
2268,946.0,0.0
2269,944.0,0.0
2270,953.0,0.0
2271,954.0,0.0
2272,950.0,0.0
2273,948.0,0.0
2274,964.0,0.0
2275,950.0,0.0
2276,971.0,0.0
2277,962.0,0.0
2278,956.0,0.0
2279,964.0,0.0
2280,975.0,0.0
2281,962.0,0.0
2282,968.0,0.0
2283,964.0,0.0
2284,963.0,0.0
2285,966.0,0.0
2286,971.0,0.0
2287,958.0,0.0
2288,969.0,0.0
2289,971.0,0.0
2290,960.0,0.0
2291,974.0,0.0
2292,968.0,0.0
2293,964.0,0.0
2294,969.0,0.0
2295,973.0,0.0
2296,951.0,0.0
2297,973.0,0.0
2298,970.0,0.0
2299,971.0,0.0
2300,972.0,0.0
2301,981.0,0.0
2302,968.0,0.0
2303,959.0,0.0
2304,956.0,0.0
2305,965.0,0.0
2306,972.0,0.0
2307,982.0,0.0
2308,1012.0,0.0
2309,1062.0,0.0
2310,1159.0,0.0
2311,1164.0,0.0
2312,1233.0,0.0
2313,1268.0,0.0
2314,1401.0,0.0
2315,1444.0,0.0
2316,1435.0,0.0
2317,1479.0,0.0
2318,1555.0,0.0
2319,1596.0,0.0
2320,1535.0,0.0
2321,1497.0,0.0
2322,1548.0,0.0
2323,1532.0,0.0
2324,1515.0,0.0
2325,1505.0,0.0
2326,1579.0,0.0
2327,1557.0,0.0
2328,1536.0,0.0
2329,1533.0,0.0
2330,1523.0,0.0
2331,1533.0,0.0
2332,1539.0,0.0
2333,1551.0,0.0
2334,1556.0,0.0
2335,1491.0,0.0
2336,1483.0,0.0
2337,1496.0,0.0
2338,1500.0,0.0
2339,1453.0,0.0
2340,1463.0,0.0
2341,1440.0,0.0
2342,1433.0,0.0
2343,1410.0,0.0
2344,1381.0,0.0
2345,1344.0,0.0
2346,1339.0,0.0
2347,1314.0,0.0
2348,1244.0,0.0
2349,1170.0,0.0
2350,1136.0,0.0
2351,1093.0,0.0
2352,1062.0,0.0
2353,1049.0,0.0
2354,1014.0,0.0
2355,997.0,0.0
2356,984.0,0.0
2357,980.0,0.0
2358,963.0,0.0
2359,964.0,0.0
2360,970.0,0.0
2361,942.0,0.0
2362,952.0,0.0
2363,960.0,0.0
2364,948.0,0.0
2365,944.0,0.0
2366,946.0,0.0
2367,939.0,0.0
2368,948.0,0.0
2369,928.0,0.0
2370,944.0,0.0
2371,939.0,0.0
2372,948.0,0.0
2373,951.0,0.0
2374,949.0,0.0
2375,948.0,0.0
2376,966.0,0.0
2377,950.0,0.0
2378,956.0,0.0
2379,961.0,0.0
2380,952.0,0.0
2381,960.0,0.0
2382,948.0,0.0
2383,954.0,0.0
2384,943.0,0.0
2385,959.0,0.0
2386,943.0,0.0
2387,956.0,0.0
2388,953.0,0.0
2389,945.0,0.0
2390,935.0,0.0
2391,953.0,0.0
2392,950.0,0.0
2393,941.0,0.0
2394,956.0,0.0
2395,947.0,0.0
2396,945.0,0.0
2397,936.0,0.0
2398,939.0,0.0
2399,947.0,0.0
2400,942.0,0.0
2401,944.0,0.0
2402,948.0,0.0
2403,947.0,0.0
2404,960.0,0.0
2405,1005.0,0.0
2406,1041.0,0.0
2407,1082.0,0.0
2408,1197.0,0.0
2409,1242.0,0.0
2410,1245.0,0.0
2411,1324.0,0.0
2412,1330.0,0.0
2413,1375.0,0.0
2414,1435.0,0.0
2415,1452.0,0.0
2416,1430.0,0.0
2417,1382.0,0.0
2418,1458.0,0.0
2419,1475.0,0.0
2420,1488.0,0.0
2421,1496.0,0.0
2422,1490.0,0.0
2423,1484.0,0.0
2424,1478.0,0.0
2425,1446.0,0.0
2426,1451.0,0.0
2427,1450.0,0.0
2428,1450.0,0.0
2429,1458.0,0.0
2430,1448.0,0.0
2431,1453.0,0.0
2432,1479.0,0.0
2433,1460.0,0.0
2434,1411.0,0.0
2435,1422.0,0.0
2436,1456.0,0.0
2437,1413.0,0.0
2438,1330.0,0.0
2439,1306.0,0.0
2440,1283.0,0.0
2441,1246.0,0.0
2442,1210.0,0.0
2443,1190.0,0.0
2444,1151.0,0.0
2445,1085.0,0.0
2446,1044.0,0.0
2447,999.0,0.0
2448,983.0,0.0
2449,948.0,0.0
2450,913.0,0.0
2451,899.0,0.0
2452,868.0,0.0
2453,867.0,0.0
2454,855.0,0.0
2455,862.0,0.0
2456,848.0,0.0
2457,860.0,0.0
2458,858.0,0.0
2459,862.0,0.0
2460,868.0,0.0
2461,860.0,0.0
2462,846.0,0.0
2463,840.0,0.0
2464,849.0,0.0
2465,849.0,0.0
2466,859.0,0.0
2467,855.0,0.0
2468,863.0,0.0
2469,854.0,0.0
2470,869.0,0.0
2471,860.0,0.0
2472,866.0,0.0
2473,857.0,0.0
2474,858.0,0.0
2475,858.0,0.0
2476,865.0,0.0
2477,850.0,0.0
2478,868.0,0.0
2479,857.0,0.0
2480,859.0,0.0
2481,861.0,0.0
2482,858.0,0.0
2483,855.0,0.0
2484,856.0,0.0
2485,859.0,0.0
2486,858.0,0.0
2487,862.0,0.0
2488,871.0,0.0
2489,852.0,0.0
2490,866.0,0.0
2491,856.0,0.0
2492,858.0,0.0
2493,855.0,0.0
2494,857.0,0.0
2495,842.0,0.0
2496,848.0,0.0
2497,858.0,0.0
2498,861.0,0.0
2499,832.0,0.0
2500,834.0,0.0
2501,844.0,0.0
2502,836.0,0.0
2503,833.0,0.0
2504,850.0,0.0
2505,839.0,0.0
2506,834.0,0.0
2507,833.0,0.0
2508,823.0,0.0
2509,839.0,0.0
2510,845.0,0.0
2511,837.0,0.0
2512,842.0,0.0
2513,849.0,0.0
2514,843.0,0.0
2515,833.0,0.0
2516,856.0,0.0
2517,843.0,0.0
2518,856.0,0.0
2519,856.0,0.0
2520,840.0,0.0
2521,840.0,0.0
2522,847.0,0.0
2523,846.0,0.0
2524,845.0,0.0
2525,840.0,0.0
2526,842.0,0.0
2527,840.0,0.0
2528,837.0,0.0
2529,847.0,0.0
2530,839.0,0.0
2531,827.0,0.0
2532,859.0,0.0
2533,843.0,0.0
2534,842.0,0.0
2535,838.0,0.0
2536,843.0,0.0
2537,842.0,0.0
2538,850.0,0.0
2539,847.0,0.0
2540,848.0,0.0
2541,860.0,0.0
2542,850.0,0.0
2543,849.0,0.0
2544,859.0,0.0
2545,850.0,0.0
2546,849.0,0.0
2547,851.0,0.0
2548,877.0,0.0
