time,value
2590,1042
2591,1044
2592,1052
2593,1069
2594,1068
2595,1044
2596,1069
2597,1056
2598,1032
2599,1005
2600,992
2601,968
2602,982
2603,993
2604,944
2605,981
2606,958
2607,981
2608,1011
2609,1019
2610,1021
2611,1005
2612,1042
2613,1039
2614,1033
2615,1101
2616,1102
2617,1096
2618,1158
2619,1206
2620,1226
2621,1302
2622,1326
2623,1443
2624,1494
2625,1672
2626,1701
2627,1736
2628,1776
2629,1855
2630,1789
2631,1741
2632,1715
2633,1770
2634,1706
2635,1741
2636,1691
2637,1732
2638,1696
2639,1733
2640,1736
2641,1760
2642,1761
2643,1776
2644,1755
2645,1752
2646,1815
2647,1790
2648,1739
2649,1760
2650,1745
2651,1733
2652,1704
2653,1686
2654,1682
2655,1615
2656,1559
2657,1524
2658,1445
2659,1284
2660,1199
2661,1186
2662,1204
2663,1199
2664,1169
2665,1140
2666,1117
2667,1103
2668,1069
2669,1070
2670,1089
2671,1091
2672,1025
2673,1054
2674,1077
2675,1069
2676,1078
2677,1070
2678,1042
2679,1042
2680,1031
2681,1020
2682,1038
2683,1014
2684,1031
2685,1039
2686,1015
2687,1034
2688,1009
2689,1010
2690,1009
2691,1028
2692,1025
2693,1030
2694,1028
2695,1026
2696,1025
2697,1040
2698,1024
2699,1029
2700,1023
2701,1028
2702,1021
2703,1028
2704,1026
2705,1044
2706,1030
2707,1050
2708,1043
2709,1050
2710,1070
2711,1061
2712,1081
2713,1113
2714,1160
2715,1192
2716,1227
2717,1272
2718,1359
2719,1433
2720,1518
2721,1650
2722,1714
2723,1750
2724,1820
2725,1837
2726,1896
2727,1781
2728,1811
2729,1858
2730,1815
2731,1867
2732,1862
2733,1874
2734,1823
2735,1784
2736,1790
2737,1792
2738,1769
2739,1771
2740,1772
2741,1792
2742,1786
2743,1813
2744,1784
2745,1792
2746,1804
2747,1788
2748,1765
2749,1765
2750,1736
2751,1683
2752,1668
2753,1596
2754,1551
2755,1409
2756,1339
2757,1323
2758,1261
2759,1234
2760,1194
2761,1149
2762,1119
2763,1118
2764,1101
2765,1095
2766,1086
2767,1073
2768,1064
2769,1061
2770,1056
2771,1052
2772,1061
2773,1045
2774,1057
2775,1038
2776,1041
2777,1027
2778,1044
2779,1028
2780,1030
2781,1032
2782,1041
2783,1046
2784,1036
2785,1039
2786,1049
2787,1046
2788,1031
2789,1044
2790,1044
2791,1037
2792,1035
2793,1041
2794,1038
2795,1049
2796,1036
2797,1040
2798,1044
2799,1033
2800,1032
2801,1029
2802,1053
2803,1037
2804,1036
2805,1034
2806,1036
2807,1068
2808,1074
2809,1120
2810,1145
2811,1215
2812,1242
2813,1317
2814,1403
2815,1482
2816,1539
2817,1682
2818,1687
2819,1750
2820,1775
2821,1825
2822,1789
2823,1730
2824,1848
2825,1876
2826,1829
2827,1866
2828,1880
2829,1855
2830,1839
2831,1816
2832,1797
2833,1814
2834,1857
2835,1913
2836,1925
2837,1880
2838,1819
2839,1764
2840,1830
2841,1767
2842,1794
2843,1715
2844,1701
2845,1696
2846,1635
2847,1610
2848,1588
2849,1530
2850,1439
2851,1349
2852,1300
2853,1279
2854,1262
2855,1197
2856,1155
2857,1103
2858,1082
2859,1073
2860,1079
2861,1071
2862,1042
2863,1046
2864,1034
2865,1046
2866,1042
2867,1056
2868,1052
2869,1064
2870,1057
2871,1044
2872,1071
2873,1076
2874,1084
2875,1086
2876,1064
2877,1037
2878,1019
2879,991
2880,1003
2881,977
2882,971
2883,983
2884,967
2885,971
2886,974
2887,975
2888,969
2889,971
2890,971
2891,972
2892,959
2893,978
2894,959
2895,982
2896,985
2897,997
2898,1011
2899,1016
2900,1028
2901,1012
2902,1030
2903,1039
2904,1070
2905,1055
2906,1055
2907,1125
2908,1148
2909,1222
2910,1338
2911,1420
2912,1511
2913,1668
2914,1696
2915,1766
2916,1795
2917,1763
2918,1694
2919,1670
2920,1687
2921,1681
2922,1714
2923,1781
2924,1778
2925,1740
2926,1750
2927,1694
2928,1692
2929,1677
2930,1677
2931,1637
2932,1677
2933,1682
2934,1686
2935,1680
2936,1618
2937,1612
2938,1614
2939,1590
2940,1592
2941,1536
2942,1512
2943,1464
2944,1404
2945,1359
2946,1300
2947,1197
2948,1143
2949,1140
2950,1110
2951,1104
2952,1071
2953,1041
2954,1007
2955,995
2956,1001
2957,989
2958,969
2959,977
2960,958
2961,980
2962,975
2963,986
2964,970
2965,982
2966,976
2967,963
2968,973
2969,982
2970,971
2971,971
2972,988
2973,983
2974,975
2975,982
2976,968
2977,969
2978,978
2979,962
2980,971
2981,975
2982,962
2983,977
2984,972
2985,966
2986,972
2987,974
2988,986
2989,964
2990,970
2991,963
2992,970
2993,964
2994,977
2995,972
2996,977
2997,968
2998,980
2999,971
3000,961
3001,977
3002,957
3003,974
3004,963
3005,965
3006,974
3007,985
3008,974
3009,987
3010,1003
3011,1003
3012,1005
3013,978
3014,958
3015,971
3016,989
3017,1032
3018,1003
3019,999
3020,1018
3021,994
3022,1010
3023,990
3024,959
3025,963
3026,957
3027,965
3028,973
3029,974
3030,956
3031,958
3032,967
3033,960
3034,965
3035,968
3036,952
3037,973
3038,946
3039,941
3040,961
3041,948
3042,927
3043,936
3044,949
3045,941
3046,956
3047,975
3048,970
3049,969
3050,968
3051,1001
3052,987
3053,997
3054,1004
3055,982
3056,971
3057,994
3058,997
3059,969
3060,967
3061,955
3062,956
3063,968
3064,954
3065,969
3066,949
3067,955
3068,944
3069,927
3070,926
3071,924
3072,928
3073,930
3074,932
3075,903
3076,918
3077,928
3078,912
3079,931
3080,918
3081,921
3082,938
3083,927
3084,933
3085,937
3086,914
3087,929
3088,926
3089,921
3090,927
3091,908
3092,931
3093,936
3094,917
3095,931
3096,930
3097,939
3098,941
3099,925
3100,916
3101,923
3102,930
3103,941
3104,944
3105,929
3106,938
3107,937
3108,941
3109,940
3110,932
3111,930
3112,952
3113,922
3114,891
3115,914
3116,916
3117,909
3118,900
3119,925
3120,908
3121,886
3122,910
3123,926
3124,925
3125,926
3126,960
3127,980
3128,961
3129,938
3130,924
3131,916
3132,940
3133,941
3134,937
3135,918
3136,943
3137,922
3138,958
3139,951
3140,935
3141,916
3142,906
3143,901
3144,925
3145,908
3146,898
3147,903
3148,897
3149,891
3150,929
3151,904
3152,909
3153,906
3154,923
3155,923
3156,936
3157,909
3158,931
3159,903
3160,886
3161,889
3162,903
3163,917
3164,922
3165,912
3166,945
3167,935
3168,910
3169,885
3170,897
3171,908
3172,917
3173,907
3174,902
3175,894
3176,892
3177,907
3178,897
3179,917
3180,918
3181,920
3182,921
3183,935
3184,923
3185,921
3186,915
3187,915
3188,915
3189,906
3190,905
3191,932
3192,921
3193,926
3194,947
3195,989
3196,1050
3197,1147
3198,1223
3199,1294
3200,1426
3201,1572
3202,1616
3203,1674
3204,1696
3205,1809
3206,1780
3207,1743
3208,1749
3209,1798
3210,1812
3211,1851
3212,1825
3213,1835
3214,1826
3215,1843
3216,1753
3217,1722
3218,1710
3219,1738
3220,1737
3221,1782
3222,1777
3223,1728
3224,1722
3225,1774
3226,1809
3227,1783
3228,1704
3229,1714
3230,1690
3231,1624
3232,1617
3233,1518
3234,1410
3235,1339
3236,1308
3237,1245
3238,1268
3239,1226
3240,1226
3241,1164
3242,1119
3243,1118
3244,1122
3245,1112
3246,1012
3247,1028
3248,1083
3249,1092
3250,1011
3251,978
3252,1009
3253,994
3254,1006
3255,1020
3256,991
3257,1032
3258,1064
3259,1075
3260,1087
3261,1050
3262,1022
3263,1030
3264,1042
3265,1007
3266,1027
3267,1037
3268,1005
3269,1017
3270,1026
3271,1037
3272,1026
3273,1045
3274,1037
3275,1043
3276,1079
3277,1100
3278,1103
3279,1099
3280,1071
3281,1088
3282,1085
3283,1083
3284,1082
3285,1116
3286,1114
3287,1114
3288,1096
3289,1114
3290,1139
3291,1198
3292,1211
3293,1232
3294,1275
3295,1394
3296,1451
3297,1776
3298,1800
3299,2022
3300,2152
3301,1962
3302,1965
3303,1910
3304,1964
3305,2030
3306,1977
3307,1799
3308,1843
3309,1802
3310,1750
3311,1772
3312,1801
3313,1784
3314,1795
3315,1828
3316,1822
3317,1812
3318,1800
3319,1778
3320,1770
3321,1756
3322,1773
3323,1790
3324,1752
3325,1716
3326,1701
3327,1720
3328,1673
3329,1612
3330,1514
3331,1369
3332,1346
3333,1278
3334,1268
3335,1244
3336,1193
3337,1149
3338,1142
3339,1125
3340,1099
3341,1084
3342,1044
3343,1010
3344,1019
3345,1007
3346,972
3347,941
3348,954
3349,993
3350,1095
3351,1045
3352,1056
3353,1008
3354,1070
3355,1077
3356,1062
3357,1064
3358,1071
3359,1067
3360,1069
3361,1045
3362,1034
3363,1018
3364,1027
3365,1020
3366,1014
3367,1014
3368,1018
3369,1039
3370,1031
3371,1050
3372,1055
3373,1064
3374,1066
3375,1058
3376,1074
3377,1068
3378,1062
3379,1050
3380,1021
3381,1041
3382,1025
3383,1061
3384,1078
3385,1090
3386,1095
3387,1143
3388,1211
3389,1259
3390,1323
3391,1438
3392,1499
3393,1632
3394,1663
3395,1700
3396,1805
3397,1868
3398,1832
3399,1785
3400,1838
3401,1905
3402,1902
3403,1814
3404,1838
3405,1804
3406,1800
3407,1757
3408,1747
3409,1772
3410,1825
3411,1817
3412,1804
3413,1776
3414,1761
3415,1803
3416,1705
3417,1753
3418,1756
3419,1766
3420,1780
3421,1709
3422,1652
3423,1616
3424,1537
3425,1507
3426,1456
3427,1341
3428,1289
3429,1244
3430,1277
3431,1241
3432,1102
3433,1049
3434,1100
3435,1046
3436,1044
3437,1032
3438,1082
3439,1138
3440,1098
3441,1079
3442,1051
3443,1037
3444,1047
3445,1033
3446,1000
3447,1019
3448,1027
3449,1037
3450,1042
3451,1041
3452,1049
3453,1076
3454,1089
3455,1065
3456,1007
3457,1010
3458,989
3459,995
3460,1017
3461,1087
3462,1095
3463,1082
3464,1083
3465,1076
3466,1069
3467,1046
3468,1051
3469,1035
3470,1004
3471,976
3472,1029
3473,1061
3474,1036
3475,1072
3476,1048
3477,1052
3478,1048
3479,1056
3480,1095
3481,1098
3482,1059
3483,1138
3484,1216
3485,1272
3486,1324
3487,1412
3488,1517
3489,1692
3490,1720
3491,1758
3492,1811
3493,1928
3494,1918
3495,1895
3496,1809
3497,1932
3498,1879
3499,1918
3500,1847
3501,1859
3502,1923
3503,1859
3504,1877
3505,1819
3506,1871
3507,1821
3508,1839
3509,1881
3510,1880
3511,1833
3512,1805
3513,1798
3514,1795
3515,1741
3516,1761
3517,1721
3518,1701
3519,1659
3520,1702
3521,1668
3522,1628
3523,1535
3524,1411
3525,1351
3526,1291
3527,1225
3528,1189
3529,1092
3530,1058
3531,1081
3532,1117
3533,1086
3534,1105
3535,1104
3536,1047
3537,1075
3538,1055
3539,1055
3540,1064
3541,1052
3542,1079
3543,1083
3544,1070
3545,1083
3546,1042
3547,1090
3548,1058
3549,1035
3550,1032
3551,1034
3552,1071
3553,1101
3554,1061
3555,1054
3556,1031
3557,1033
3558,1017
3559,1008
3560,1026
3561,1026
3562,1019
3563,1025
3564,1031
3565,1050
3566,1036
3567,1049
3568,1082
3569,1048
3570,1049
3571,1022
3572,1022
3573,1046
3574,1046
3575,1051
3576,1060
3577,1064
3578,1121
3579,1160
3580,1269
3581,1325
3582,1373
3583,1376
3584,1485
3585,1605
3586,1599
3587,1642
3588,1670
3589,1745
3590,1737
3591,1711
3592,1821
3593,1805
3594,1789
3595,1695
3596,1733
3597,1759
3598,1816
3599,1734
3600,1790
3601,1860
3602,1840
3603,1838
3604,1692
3605,1761
3606,1746
3607,1706
3608,1667
3609,1672
3610,1631
3611,1654
3612,1634
3613,1643
3614,1564
3615,1500
3616,1435
3617,1417
3618,1372
3619,1283
3620,1345
3621,1366
3622,1345
3623,1304
3624,1250
3625,1147
3626,1089
3627,1078
3628,1046
3629,1047
3630,1043
3631,1030
3632,1010
3633,1008
3634,1004
3635,996
3636,1002
3637,980
3638,1023
3639,1061
3640,1062
3641,1057
3642,1023
3643,991
3644,1003
3645,1004
3646,1014
3647,1019
3648,1030
3649,1006
3650,1016
3651,1023
3652,1027
3653,1029
3654,1027
3655,1061
3656,1055
3657,1060
3658,1056
3659,1054
3660,1013
3661,1003
3662,981
3663,910
3664,942
3665,964
3666,938
3667,972
3668,969
3669,983
3670,987
3671,1024
3672,1007
3673,1026
3674,988
3675,966
3676,951
3677,886
3678,911
3679,944
3680,950
3681,971
3682,954
3683,987
3684,1001
3685,1055
3686,1025
3687,974
3688,995
3689,956
3690,945
3691,957
3692,933
3693,979
3694,931
3695,911
3696,940
3697,921
3698,934
3699,910
3700,913
3701,943
3702,960
3703,929
3704,940
3705,968
3706,972
3707,978
3708,976
3709,994
3710,1005
3711,1030
3712,1038
3713,977
3714,979
3715,986
3716,996
3717,1001
3718,1018
3719,1002
3720,988
3721,961
3722,977
3723,976
3724,1006
3725,991
3726,981
3727,959
3728,896
3729,934
3730,883
3731,910
3732,979
3733,933
3734,935
3735,955
3736,904
3737,985
3738,965
3739,965
3740,944
3741,1003
3742,933
3743,975
3744,951
3745,942
3746,937
3747,948
3748,978
3749,960
3750,948
3751,931
3752,938
3753,920
3754,899
3755,926
3756,948
3757,972
3758,1066
3759,1043
3760,1019
3761,862
3762,856
3763,868
3764,925
3765,843
3766,925
3767,984
3768,958
3769,981
3770,972
3771,1003
3772,1008
3773,984
3774,993
3775,965
3776,1003
3777,997
3778,961
3779,934
3780,908
3781,917
3782,932
3783,953
3784,942
3785,930
3786,932
3787,984
3788,978
3789,1059
3790,994
3791,929
3792,892
3793,908
3794,945
3795,965
3796,958
3797,969
3798,967
3799,972
3800,967
3801,969
3802,962
3803,967
3804,970
3805,1003
3806,980
3807,1004
3808,1026
3809,973
3810,896
3811,883
3812,900
3813,903
3814,897
3815,917
3816,956
3817,988
3818,1008
3819,1013
3820,1014
3821,1028
3822,1013
3823,1039
3824,971
3825,885
3826,909
3827,934
3828,949
3829,947
3830,973
3831,979
3832,1003
3833,998
3834,990
3835,959
3836,947
3837,973
3838,977
3839,1028
3840,1010
3841,943
3842,969
3843,886
3844,880
3845,901
3846,918
3847,919
3848,902
3849,942
3850,923
3851,978
3852,988
3853,973
3854,1018
3855,961
3856,1000
3857,997
3858,946
3859,983
3860,996
3861,931
3862,943
3863,967
3864,998
3865,1021
3866,1037
3867,1130
3868,1242
3869,1289
3870,1285
3871,1324
3872,1446
3873,1536
3874,1630
3875,1656
3876,1710
3877,1810
3878,1783
3879,1731
3880,1759
3881,1787
3882,1759
3883,1823
3884,1847
3885,1764
3886,1750
3887,1707
3888,1729
3889,1698
3890,1710
3891,1763
3892,1733
3893,1703
3894,1733
3895,1730
3896,1662
3897,1651
3898,1676
3899,1621
3900,1594
3901,1565
3902,1538
3903,1674
3904,1741
3905,1706
3906,1613
3907,1494
3908,1426
3909,1375
3910,1312
3911,1278
3912,1255
3913,1213
3914,1183
3915,1146
3916,1144
3917,1140
3918,1117
3919,1133
3920,1114
3921,1128
3922,1117
3923,1112
3924,1115
3925,1107
3926,1118
3927,1109
3928,1106
3929,1108
3930,1096
3931,1091
3932,1082
3933,1079
3934,1090
3935,1278
3936,1090
3937,1075
3938,1079
3939,1089
3940,1096
3941,1091
3942,1084
3943,1092
3944,1085
3945,1087
3946,1083
3947,1091
3948,1103
3949,1089
3950,1096
3951,1087
3952,1105
3953,1111
3954,1107
3955,1121
3956,1116
3957,1116
3958,1116
3959,1129
3960,1126
3961,1156
3962,1194
3963,1251
3964,1306
3965,1331
3966,1359
3967,1430
3968,1534
3969,1662
3970,1659
3971,1666
3972,1766
3973,1776
3974,1763
3975,1786
3976,1787
3977,1754
3978,1747
3979,1829
3980,1667
3981,1590
3982,1558
3983,1590
3984,1611
3985,1624
3986,1640
3987,1614
3988,1698
3989,1733
3990,1674
3991,1683
3992,1635
3993,1673
3994,1717
3995,1782
3996,1692
3997,1695
3998,1607
3999,1611
4000,1653
4001,1648
4002,1457
4003,1332
4004,1270
4005,1275
4006,1234
4007,1150
4008,1129
4009,1231
4010,1217
4011,1110
4012,1080
4013,1145
4014,1197
4015,1028
4016,1026
4017,1035
4018,999
4019,1044
4020,948
4021,961
4022,1020
4023,1094
4024,1112
4025,1077
4026,1076
4027,1052
4028,1105
4029,1132
4030,1120
4031,1091
4032,1064
4033,1051
4034,1023
4035,1008
4036,1032
4037,1054
4038,1072
4039,1101
4040,1088
4041,1070
4042,1076
4043,1084
4044,1055
4045,929
4046,954
4047,930
4048,969
4049,963
4050,981
4051,986
4052,1000
4053,1006
4054,1022
4055,1047
4056,1077
4057,1074
4058,1073
4059,1111
4060,1212
4061,1263
4062,1325
4063,1380
4064,1448
4065,1671
4066,1816
4067,1914
4068,1794
4069,1797
4070,1803
4071,1842
4072,1920
4073,1959
4074,1885
4075,1882
4076,1883
4077,1882
4078,1850
4079,1780
4080,1754
4081,1733
4082,1745
4083,1815
4084,1789
4085,1839
4086,1881
4087,1857
4088,1765
4089,1742
4090,1784
4091,1951
4092,1830
4093,1730
4094,1653
4095,1608
4096,1573
4097,1561
4098,1432
4099,1286
4100,1243
4101,1366
4102,1372
4103,1343
4104,1261
4105,1218
4106,1185
4107,1154
4108,1148
4109,1129
4110,1104
4111,1083
4112,1087
4113,1104
4114,1095
4115,1085
4116,1098
4117,1085
4118,1075
4119,1061
4120,1043
4121,1066
4122,1085
4123,1084
4124,1069
4125,1068
4126,1079
4127,1071
4128,1078
4129,1066
4130,1073
4131,1057
4132,1054
4133,1062
4134,1031
4135,1049
4136,1048
4137,1037
4138,1054
4139,1040
4140,1056
4141,1055
4142,1043
4143,1074
4144,1038
4145,1033
4146,1035
4147,1026
4148,1028
4149,1023
4150,1016
4151,1081
4152,1111
4153,1120
4154,1148
4155,1169
4156,1245
4157,1326
4158,1371
4159,1427
4160,1509
4161,1665
4162,1754
4163,1785
4164,1845
4165,1904
4166,1854
4167,1780
4168,1783
4169,1831
4170,1787
4171,1805
4172,1825
4173,1911
4174,1882
4175,1848
4176,1877
4177,1918
4178,1939
4179,1972
4180,1937
4181,1949
4182,1960
4183,1958
4184,1939
4185,1730
4186,1627
4187,1672
4188,1700
4189,1702
4190,1675
4191,1627
4192,1590
4193,1546
4194,1456
4195,1328
4196,1234
4197,1172
4198,1303
4199,1316
4200,1278
4201,1222
4202,1188
4203,1166
4204,1149
4205,1134
4206,1111
4207,1118
4208,1103
4209,1084
4210,1083
4211,1075
4212,1064
4213,1078
4214,1064
4215,1056
4216,1061
4217,1069
4218,1066
4219,1058
4220,1058
4221,1056
4222,1080
4223,1061
4224,1080
4225,1075
4226,1064
4227,1070
4228,1069
4229,1058
4230,1063
4231,1062
4232,1059
4233,1078
4234,1059
4235,1068
4236,1071
4237,1059
4238,1067
4239,1042
4240,1045
4241,1062
4242,1055
4243,1042
4244,1070
4245,1054
4246,1089
4247,1080
4248,1092
4249,1120
4250,1159
4251,1230
4252,1257
4253,1329
4254,1390
4255,1431
4256,1555
4257,1686
4258,1703
4259,1731
4260,1627
4261,1730
4262,1713
4263,1630
4264,1599
4265,1619
4266,1667
4267,1705
4268,1878
4269,1840
4270,1819
4271,1743
4272,1685
4273,1708
4274,1708
4275,1713
4276,1675
4277,1701
4278,1720
4279,1735
4280,1702
4281,1640
